%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time,field.frame_id,field.lat,field.lon,field.alt,field.utm_easting,field.utm_northing,field.zone_num,field.zone_letter
1695769727742243800,399,1695769727740549325,,230259.0,GPS1_FRAME,42.30119833333333,-71.1199,24.2,325261.463696684,4685394.962613324,19.0,T
1695769729248748174,400,1695769729247114181,,230300.0,GPS1_FRAME,42.30120333333333,-71.11991166666667,24.2,325260.51582988433,4685395.541782063,19.0,T
1695769732259980601,401,1695769732258197546,,230301.0,GPS1_FRAME,42.301208333333335,-71.11992333333333,24.2,325259.56796323985,4685396.120950936,19.0,T
1695769733766509724,402,1695769733764741897,,230302.0,GPS1_FRAME,42.30121333333334,-71.119935,24.2,325258.62009674625,4685396.7001199415,19.0,T
1695769735273009326,403,1695769735271345853,,230303.0,GPS1_FRAME,42.30122,-71.11994833333334,24.4,325257.5394556528,4685397.46778181,19.0,T
1695769736780431907,404,1695769736778662919,,230304.0,GPS1_FRAME,42.301226666666665,-71.11995833333333,24.3,325256.7335857581,4685398.228598297,19.0,T
1695769738287002173,405,1695769738285199642,,230305.0,GPS1_FRAME,42.301233333333336,-71.11996833333333,24.5,325255.9277160394,4685398.989414883,19.0,T
1695769741298668640,406,1695769741296794414,,230306.0,GPS1_FRAME,42.30123833333333,-71.11997833333334,24.5,325255.11723568,4685399.565161595,19.0,T
1695769742805120995,407,1695769742803428173,,230307.0,GPS1_FRAME,42.30124333333333,-71.11999,24.6,325254.16937000764,4685400.14433123,19.0,T
1695769744311611160,408,1695769744309897661,,230308.0,GPS1_FRAME,42.301248333333334,-71.12000166666667,24.6,325253.2215044884,4685400.723500997,19.0,T
1695769745818305022,409,1695769745816535711,,230309.0,GPS1_FRAME,42.301253333333335,-71.12001166666667,24.6,325252.41102454497,4685401.299248036,19.0,T
1695769747325089866,410,1695769747323317527,,230310.0,GPS1_FRAME,42.30126,-71.12002,24.6,325251.74254105636,4685402.05664227,19.0,T
1695769750336623203,411,1695769750334861516,,230311.0,GPS1_FRAME,42.30126666666666,-71.12003,24.7,325250.93667231896,4685402.817459463,19.0,T
1695769751843409032,412,1695769751841501474,,230312.0,GPS1_FRAME,42.301273333333334,-71.12004,24.8,325250.1308037534,4685403.578276753,19.0,T
1695769753350040418,413,1695769753348330736,,230313.0,GPS1_FRAME,42.30128,-71.12005166666667,24.9,325249.187550003,4685404.342517067,19.0,T
1695769754856653638,414,1695769754854949951,,230314.0,GPS1_FRAME,42.301285,-71.12006333333333,25.1,325248.2396854515,4685404.9216875415,19.0,T
1695769756363268592,415,1695769756361476898,,230315.0,GPS1_FRAME,42.301291666666664,-71.120075,25.2,325247.2964320827,4685405.685928124,19.0,T
1695769759374873373,416,1695769759373010635,,230316.0,GPS1_FRAME,42.301296666666666,-71.12008833333333,25.4,325246.21118253405,4685406.268521849,19.0,T
1695769760881358484,417,1695769760879556894,,230317.0,GPS1_FRAME,42.30130333333334,-71.12010166666667,25.7,325245.13054424664,4685407.036185724,19.0,T
1695769762388093211,418,1695769762386417150,,230318.0,GPS1_FRAME,42.30131166666666,-71.12011166666667,25.9,325244.3292879092,4685407.9820736945,19.0,T
1695769763894758524,419,1695769763892980813,,230319.0,GPS1_FRAME,42.30132,-71.12012333333334,26.0,325243.3906465119,4685408.931384807,19.0,T
1695769765401378709,420,1695769765399689674,,230320.0,GPS1_FRAME,42.30132833333333,-71.12013333333333,26.1,325242.5893906344,4685409.877272993,19.0,T
1695769768413004816,421,1695769768411251306,,230321.0,GPS1_FRAME,42.301336666666664,-71.120145,26.2,325241.6507497332,4685410.826584355,19.0,T
1695769769919697393,422,1695769769917967557,,230322.0,GPS1_FRAME,42.301343333333335,-71.120155,26.3,325240.8448831069,4685411.587402779,19.0,T
1695769771426170655,423,1695769771424602031,,230323.0,GPS1_FRAME,42.30135,-71.12016666666666,26.5,325239.90163144085,4685412.351644414,19.0,T
1695769772932786316,424,1695769772931182146,,230324.0,GPS1_FRAME,42.30135666666666,-71.12017833333333,26.6,325238.9583799797,4685413.115886182,19.0,T
1695769774439555590,425,1695769774437813043,,230325.0,GPS1_FRAME,42.301365,-71.12019,26.8,325238.01974001015,4685414.065198063,19.0,T
1695769777451321041,426,1695769777449450492,,230326.0,GPS1_FRAME,42.30137166666667,-71.12020166666667,27.0,325237.0764889848,4685414.829440099,19.0,T
1695769778957913937,427,1695769778956187725,,230327.0,GPS1_FRAME,42.301381666666664,-71.12021166666666,27.3,325236.27984598925,4685415.960399038,19.0,T
1695769780465063424,428,1695769780462848663,,230328.0,GPS1_FRAME,42.30139,-71.12022333333333,27.4,325235.3412067727,4685416.909711302,19.0,T
1695769781971720444,429,1695769781969920396,,230329.0,GPS1_FRAME,42.30139833333333,-71.12023333333333,27.5,325234.53995292436,4685417.855600481,19.0,T
1695769783478165372,430,1695769783476567268,,230330.0,GPS1_FRAME,42.301405,-71.12024333333333,27.5,325233.7340878884,4685418.616419777,19.0,T
1695769786489799111,431,1695769786488057136,,230331.0,GPS1_FRAME,42.301413333333336,-71.120255,27.5,325232.79544938065,4685419.5657324055,19.0,T
1695769787996496047,432,1695769787994754314,,230332.0,GPS1_FRAME,42.30142166666667,-71.12026666666667,27.6,325231.8568111321,4685420.515045171,19.0,T
1695769789503419868,433,1695769789501608610,,230333.0,GPS1_FRAME,42.301431666666666,-71.12027833333333,27.6,325230.92278462346,4685421.64942805,19.0,T
1695769791009939819,434,1695769791008230209,,230334.0,GPS1_FRAME,42.30143833333333,-71.12029,27.7,325229.9795354019,4685422.413671101,19.0,T
1695769792516400526,435,1695769792514695167,,230335.0,GPS1_FRAME,42.301445,-71.12030333333334,27.8,325228.89890137524,4685423.181337623,19.0,T
1695769795528177957,436,1695769795526286840,,230336.0,GPS1_FRAME,42.301451666666665,-71.120315,27.8,325227.955652578,4685423.945580961,19.0,T
1695769797034700240,437,1695769797032967567,,230337.0,GPS1_FRAME,42.30146,-71.12032666666667,27.8,325227.0170155783,4685424.8948944155,19.0,T
1695769798541177635,438,1695769798539505958,,230338.0,GPS1_FRAME,42.30146833333333,-71.12033833333334,27.8,325226.0783788356,4685425.844208005,19.0,T
1695769800047604057,439,1695769800045894622,,230339.0,GPS1_FRAME,42.301476666666666,-71.12034833333334,27.8,325225.2771272914,4685426.79009832,19.0,T
1695769801553835660,440,1695769801552240371,,230340.0,GPS1_FRAME,42.301485,-71.12036166666667,27.9,325224.2011061234,4685427.742835587,19.0,T
1695769804564992557,441,1695769804563335418,,230341.0,GPS1_FRAME,42.30149333333333,-71.12037333333333,27.9,325223.2624701539,4685428.69214958,19.0,T
1695769806071552429,442,1695769806069677352,,230342.0,GPS1_FRAME,42.3015,-71.120385,27.8,325222.31922271603,4685429.456393724,19.0,T
1695769807577933873,443,1695769807576287269,,230343.0,GPS1_FRAME,42.30150666666667,-71.12039833333333,27.7,325221.2385906063,4685430.224061489,19.0,T
1695769809084413280,444,1695769809082664251,,230344.0,GPS1_FRAME,42.301515,-71.12041,27.6,325220.2999553716,4685431.173375904,19.0,T
1695769810590929891,445,1695769810589069128,,230345.0,GPS1_FRAME,42.301521666666666,-71.12042166666667,27.5,325219.3567085888,4685431.9376204675,19.0,T
1695769813602404384,446,1695769813600658416,,230346.0,GPS1_FRAME,42.30153,-71.12043333333334,27.4,325218.41807384195,4685432.886935151,19.0,T
1695769815108733468,447,1695769815107007026,,230347.0,GPS1_FRAME,42.301536666666664,-71.120445,27.4,325217.4748274949,4685433.651179982,19.0,T
1695769816615838910,448,1695769816613801240,,230348.0,GPS1_FRAME,42.301545,-71.12045666666667,27.3,325216.5361932381,4685434.600494933,19.0,T
1695769818122957128,449,1695769818121131181,,230349.0,GPS1_FRAME,42.30155166666667,-71.12046833333333,27.2,325215.5929473268,4685435.364740034,19.0,T
1695769819629818636,450,1695769819628076553,,230350.0,GPS1_FRAME,42.30156,-71.12048166666666,27.2,325214.5169287968,4685436.3174788775,19.0,T
1695769822641288426,451,1695769822639489889,,230351.0,GPS1_FRAME,42.301566666666666,-71.12049333333333,27.2,325213.5736833357,4685437.081724265,19.0,T
1695769824148711206,452,1695769824147068738,,230352.0,GPS1_FRAME,42.301575,-71.12050666666667,27.2,325212.49766534194,4685438.034463436,19.0,T
1695769825655212128,453,1695769825653426647,,230353.0,GPS1_FRAME,42.30158333333333,-71.12052,27.3,325211.4216476454,4685438.987202784,19.0,T
1695769827161499854,454,1695769827159892797,,230354.0,GPS1_FRAME,42.30159166666667,-71.12053166666666,27.3,325210.4830149306,4685439.936518598,19.0,T
1695769828669154088,455,1695769828667415142,,230355.0,GPS1_FRAME,42.3016,-71.12054333333333,27.4,325209.5443824729,4685440.885834549,19.0,T
1695769831680741635,456,1695769831679115533,,230356.0,GPS1_FRAME,42.301608333333334,-71.120555,27.6,325208.60575027205,4685441.835150632,19.0,T
1695769833188111573,457,1695769833186412811,,230357.0,GPS1_FRAME,42.30161666666667,-71.12056666666666,27.7,325207.6671183284,4685442.7844668515,19.0,T
1695769834694981145,458,1695769834693299770,,230358.0,GPS1_FRAME,42.301625,-71.12058,27.7,325206.59110202116,4685443.737206987,19.0,T
1695769836201239582,459,1695769836199557542,,230359.0,GPS1_FRAME,42.301631666666665,-71.12059166666667,27.7,325205.64785842656,4685444.501453501,19.0,T
1695769837707700166,460,1695769837705976724,,230400.0,GPS1_FRAME,42.30164,-71.120605,27.8,325204.57184265985,4685445.454193966,19.0,T
1695769840719158236,461,1695769840717312574,,230401.0,GPS1_FRAME,42.30164833333333,-71.12061666666666,27.7,325203.63321175415,4685446.40351076,19.0,T
1695769842224914312,462,1695769842223344564,,230402.0,GPS1_FRAME,42.301656666666666,-71.12063,27.7,325202.55719655356,4685447.356251554,19.0,T
1695769843731397122,463,1695769843729774236,,230403.0,GPS1_FRAME,42.30166333333333,-71.12064166666667,27.7,325201.61395388324,4685448.120498642,19.0,T
1695769845237866167,464,1695769845236252069,,230404.0,GPS1_FRAME,42.30167,-71.120655,27.7,325200.5333268989,4685448.888169771,19.0,T
1695769846744396621,465,1695769846742766618,,230405.0,GPS1_FRAME,42.301676666666665,-71.12066833333333,27.7,325199.4527001439,4685449.655841075,19.0,T
1695769849755758054,466,1695769849754004955,,230406.0,GPS1_FRAME,42.30168333333334,-71.12068166666667,27.7,325198.37207362277,4685450.423512552,19.0,T
1695769851262164454,467,1695769851260466337,,230407.0,GPS1_FRAME,42.30168833333333,-71.12069333333334,27.6,325197.42421940586,4685451.002690241,19.0,T
1695769852768628280,468,1695769852766928672,,230408.0,GPS1_FRAME,42.301695,-71.12070666666666,27.6,325196.3435933102,4685451.770362046,19.0,T
1695769854274976369,469,1695769854273338556,,230409.0,GPS1_FRAME,42.301701666666666,-71.12071666666667,27.6,325195.5377363557,4685452.531186006,19.0,T
1695769855780868615,470,1695769855779302835,,230410.0,GPS1_FRAME,42.30170833333333,-71.12072833333333,27.7,325194.5944951369,4685453.295434089,19.0,T
1695769858792283160,471,1695769858790614604,,230411.0,GPS1_FRAME,42.301715,-71.12074,27.7,325193.651254123,4685454.059682307,19.0,T
1695769860299122107,472,1695769860297360658,,230412.0,GPS1_FRAME,42.301721666666666,-71.12075166666666,27.7,325192.708013314,4685454.8239306575,19.0,T
1695769861805607053,473,1695769861803922891,,230413.0,GPS1_FRAME,42.30173,-71.12076333333333,27.7,325191.7693852773,4685455.773249137,19.0,T
1695769863312272006,474,1695769863310548543,,230414.0,GPS1_FRAME,42.30173666666666,-71.120775,27.8,325190.8261449041,4685456.537497755,19.0,T
1695769864818761408,475,1695769864817008972,,230415.0,GPS1_FRAME,42.301743333333334,-71.120785,27.7,325190.02028910036,4685457.29832239,19.0,T
1695769867829969342,476,1695769867828209638,,230416.0,GPS1_FRAME,42.30175,-71.12079666666666,27.6,325189.07704912254,4685458.062571258,19.0,T
1695769869336396872,477,1695769869334712266,,230417.0,GPS1_FRAME,42.30175666666667,-71.12080666666667,27.5,325188.27119368536,4685458.823396106,19.0,T
1695769870843211140,478,1695769870841324806,,230418.0,GPS1_FRAME,42.301761666666664,-71.12081833333333,27.5,325187.3233414127,4685459.402575225,19.0,T
1695769872349651665,479,1695769872347946643,,230419.0,GPS1_FRAME,42.301768333333335,-71.12083,27.5,325186.38010200916,4685460.166824474,19.0,T
1695769873856010551,480,1695769873854413270,,230420.0,GPS1_FRAME,42.301775,-71.12084333333334,27.5,325185.29947851424,4685460.934498068,19.0,T
1695769876867425897,481,1695769876865709543,,230421.0,GPS1_FRAME,42.30178166666666,-71.120855,27.4,325184.3562395349,4685461.698747602,19.0,T
1695769878373731107,482,1695769878372184276,,230422.0,GPS1_FRAME,42.301786666666665,-71.12086833333333,27.4,325183.2710036939,4685462.281351529,19.0,T
1695769879880199796,483,1695769879878605365,,230423.0,GPS1_FRAME,42.301793333333336,-71.12088,27.4,325182.32776511484,4685463.045601349,19.0,T
1695769881387355632,484,1695769881385655641,,230424.0,GPS1_FRAME,42.3018,-71.12089333333333,27.4,325181.2471424964,4685463.813275598,19.0,T
1695769882894720004,485,1695769882893074989,,230425.0,GPS1_FRAME,42.301806666666664,-71.12090666666667,27.3,325180.1665201117,4685464.580950019,19.0,T
1695769885906260403,486,1695769885904660701,,230426.0,GPS1_FRAME,42.301813333333335,-71.12091833333334,27.3,325179.2232821761,4685465.345200281,19.0,T
1695769887412659910,487,1695769887411112785,,230427.0,GPS1_FRAME,42.30182,-71.12093166666666,27.3,325178.1426602466,4685466.112875029,19.0,T
1695769888919187013,488,1695769888917459964,,230428.0,GPS1_FRAME,42.301825,-71.120945,27.4,325177.05742557696,4685466.695479952,19.0,T
1695769890425522327,489,1695769890423898935,,230429.0,GPS1_FRAME,42.301831666666665,-71.12095833333333,27.4,325175.9768040852,4685467.463155051,19.0,T
1695769891931917051,490,1695769891930316686,,230430.0,GPS1_FRAME,42.301838333333336,-71.12097333333334,27.4,325174.7587986678,4685468.234254744,19.0,T
1695769894943548092,491,1695769894941799402,,230431.0,GPS1_FRAME,42.301845,-71.12098666666667,27.5,325173.67817765777,4685469.001930211,19.0,T
1695769896449987186,492,1695769896448348760,,230432.0,GPS1_FRAME,42.30185,-71.121,27.5,325172.592943788,4685469.584535853,19.0,T
1695769897956368678,493,1695769897954817295,,230433.0,GPS1_FRAME,42.301855,-71.12101333333334,27.5,325171.50771009066,4685470.167141667,19.0,T
1695769899462777450,494,1695769899461122751,,230434.0,GPS1_FRAME,42.30186166666667,-71.12102666666667,27.5,325170.4270897247,4685470.934817657,19.0,T
1695769900969100673,495,1695769900967526912,,230435.0,GPS1_FRAME,42.30186666666667,-71.12104,27.6,325169.34185640607,4685471.51742382,19.0,T
1695769903980299112,496,1695769903978625535,,230436.0,GPS1_FRAME,42.30187333333333,-71.12105333333334,27.7,325168.26123647584,4685472.285100157,19.0,T
1695769905486780335,497,1695769905485018968,,230437.0,GPS1_FRAME,42.30188,-71.12106666666666,27.7,325167.18061677925,4685473.052776671,19.0,T
1695769906992901265,498,1695769906991304397,,230438.0,GPS1_FRAME,42.30188666666667,-71.12108,27.7,325166.0999973144,4685473.820453359,19.0,T
1695769908499423997,499,1695769908497748851,,230439.0,GPS1_FRAME,42.30189333333333,-71.12109333333333,27.8,325165.0193780853,4685474.588130221,19.0,T
1695769910005691639,500,1695769910004182338,,230440.0,GPS1_FRAME,42.3019,-71.12110666666666,27.9,325163.93875908986,4685475.355807257,19.0,T
1695769913017851024,501,1695769913016201972,,230441.0,GPS1_FRAME,42.30190666666667,-71.12112,27.9,325162.8581403261,4685476.123484467,19.0,T
1695769914524860988,502,1695769914523218393,,230442.0,GPS1_FRAME,42.30191333333333,-71.12113333333333,28.0,325161.77752180025,4685476.891161851,19.0,T
1695769916031615469,503,1695769916029986381,,230443.0,GPS1_FRAME,42.30191833333333,-71.12114833333334,28.0,325160.5549060982,4685477.47719411,19.0,T
1695769917537901255,504,1695769917536427736,,230444.0,GPS1_FRAME,42.301925,-71.12116166666667,28.0,325159.4742880245,4685478.244871864,19.0,T
1695769919044469228,505,1695769919042896986,,230445.0,GPS1_FRAME,42.30193166666667,-71.12117666666667,28.1,325158.2562862225,4685479.015974545,19.0,T
1695769922055555197,506,1695769922053938388,,230446.0,GPS1_FRAME,42.30193833333333,-71.12119,28.0,325157.17566863063,4685479.78365267,19.0,T
1695769923562037899,507,1695769923560332059,,230447.0,GPS1_FRAME,42.301945,-71.12120333333333,28.1,325156.09505126835,4685480.551330969,19.0,T
1695769925068323967,508,1695769925066791534,,230448.0,GPS1_FRAME,42.30195333333333,-71.12121666666667,28.2,325155.0190477163,4685481.504079448,19.0,T
1695769926574851527,509,1695769926573050260,,230449.0,GPS1_FRAME,42.301961666666664,-71.12122833333333,28.2,325154.0804283483,4685482.453403266,19.0,T
1695769928081252777,510,1695769928079576253,,230450.0,GPS1_FRAME,42.30197,-71.12124,28.1,325153.1418092393,4685483.402727219,19.0,T
1695769931092714974,511,1695769931090958833,,230451.0,GPS1_FRAME,42.30197833333333,-71.12125,28.2,325152.3405742381,4685484.348626434,19.0,T
1695769932599221889,512,1695769932597471714,,230452.0,GPS1_FRAME,42.30198333333333,-71.12126333333333,28.2,325151.25534443057,4685484.931235512,19.0,T
1695769934105611386,513,1695769934103980779,,230453.0,GPS1_FRAME,42.30199,-71.12127666666666,28.3,325150.1747285018,4685485.698914773,19.0,T
1695769935611996477,514,1695769935610343933,,230454.0,GPS1_FRAME,42.301995,-71.12129166666666,28.3,325148.95211525203,4685486.284949136,19.0,T
1695769937118228671,515,1695769937116653680,,230455.0,GPS1_FRAME,42.30200166666667,-71.121305,28.3,325147.87149977556,4685487.052628767,19.0,T
1695769940129484086,516,1695769940127826452,,230456.0,GPS1_FRAME,42.30200833333333,-71.12131833333333,28.3,325146.79088453477,4685487.820308571,19.0,T
1695769941635946399,517,1695769941634275436,,230457.0,GPS1_FRAME,42.302013333333335,-71.12133166666666,28.2,325145.7056556975,4685488.402918539,19.0,T
1695769943142251929,518,1695769943140591859,,230458.0,GPS1_FRAME,42.30202,-71.12134666666667,28.3,325144.48765712755,4685489.1740237195,19.0,T
1695769944648466335,519,1695769944646847486,,230459.0,GPS1_FRAME,42.30202666666667,-71.12136166666667,28.3,325143.2696588201,4685489.945129119,19.0,T
1695769946154894459,520,1695769946153200149,,230500.0,GPS1_FRAME,42.302031666666664,-71.12137666666666,28.4,325142.0470468474,4685490.531164728,19.0,T
1695769949166084661,521,1695769949164430379,,230501.0,GPS1_FRAME,42.302038333333336,-71.12139166666667,28.5,325140.8290490317,4685491.302270568,19.0,T
1695769950672493603,522,1695769950670856475,,230502.0,GPS1_FRAME,42.302045,-71.12140666666667,28.6,325139.61105147866,4685492.0733766295,19.0,T
1695769952178814103,523,1695769952177105188,,230503.0,GPS1_FRAME,42.302051666666664,-71.12142,28.6,325138.5304378866,4685492.841057761,19.0,T
1695769953685120777,524,1695769953683469295,,230504.0,GPS1_FRAME,42.302056666666665,-71.12143333333333,28.8,325137.4452104729,4685493.423669056,19.0,T
1695769955191447217,525,1695769955189776420,,230505.0,GPS1_FRAME,42.30206333333334,-71.12144666666667,28.8,325136.3645973166,4685494.191350536,19.0,T
1695769958202793898,526,1695769958201034307,,230506.0,GPS1_FRAME,42.30206833333333,-71.12146166666666,28.9,325135.14198662085,4685494.777387393,19.0,T
1695769959709038288,527,1695769959707423210,,230507.0,GPS1_FRAME,42.30207333333333,-71.121475,28.9,325134.0567597691,4685495.359999229,19.0,T
1695769961215580425,528,1695769961213880062,,230508.0,GPS1_FRAME,42.30208,-71.12149,29.0,325132.8387636358,4685496.131106514,19.0,T
1695769962721843373,529,1695769962720255374,,230509.0,GPS1_FRAME,42.302085,-71.121505,29.2,325131.6161535509,4685496.717144005,19.0,T
1695769964228197062,530,1695769964226615905,,230510.0,GPS1_FRAME,42.30209,-71.12152,29.3,325130.3935436579,4685497.303181715,19.0,T
1695769967239602153,531,1695769967237941503,,230511.0,GPS1_FRAME,42.302095,-71.121535,29.5,325129.1709339653,4685497.889219646,19.0,T
1695769968746095139,532,1695769968744411468,,230512.0,GPS1_FRAME,42.3021,-71.12155,29.7,325127.94832446886,4685498.475257795,19.0,T
1695769970252357407,533,1695769970250805139,,230513.0,GPS1_FRAME,42.302105,-71.121565,29.9,325126.7257151643,4685499.061296164,19.0,T
